Name,Comment,Time,Likes,Reply Count
Shell O'D,"When I had my babies, I was raising children. Now that they're children, I'm raising adults. If I spend 18yrs raising children then I'm not doing what's best for them. 

If it weren't for Jordan Peterson's wisdoms around single mothers and the balance between masculinity and femininity in myself and the development of my son's and daughters, I'd have suffocated the relationship with my eldest son in particular years ago.",2021-10-22T04:34:57Z,6,0
Pablo Cadenas,"I just want to say I love this comment section as much as I love the video, it's actually hard to find an argument or a hateful comment.This is what the whole internet should be like!",2021-10-21T21:26:58Z,1,0
SmokeRooRbongz,2 of my favorite people,2021-10-21T19:49:54Z,0,0
Kathryn Preuss,"Umm... the Evil Queen/Stepmother architype is evil because...overprotective??? Did we read the same fairytales growing up? I distinctly recall a poisoned apple. Also, the 4th element is either the female or the devil. Yup, that sounds like our mythology. One of the first things I learned growing up was that female = bad and male = good. ""You run like a girl."" ""You throw like a girl."" ""You hit like a girl."" ""Girls don't understand math / 3D spatial reasoning / insert ""smart"" topic here."" I don't think the phrase ""toxic masculinity"" means that masculinity is toxic, and I think it is disingenuous to imply that this is what is meant. Being an a-hole is toxic, but that a-holery is acceptable, even lauded, if you are a ""masculine man"".",2021-10-13T17:18:04Z,1,0
REAVER 14,They promote masculinity in women and feminity in men. The result is both sides are miserable,2021-10-13T11:19:08Z,0,0
Nicole Roberts,"No matter how physically strong and masculine you are, the masculinity is toxic when you are emotionally weak. That's a more feminine quality and if you haven't accepted that and aren't in balance, that is when you begin to mask your insecurities with strength and needing to dominate. The same thing can happen in women then, when they've had trauma from men and feel like they aren't protected by men and can't be comfortable in their femininity around them. That's when they feel like they need to to everything a man can do, but it's exhausting.",2021-10-11T20:26:25Z,0,1
S M Hashim Nasser,The way you've put all that I've never thought of before. But yeah totally agree with you with regards toxic masculinity. When a man is emotionally weak and uses his physical strength/presence to dominate people it always causes harm. Such as men who recently have been in the news who have been spiking women at nightclubs with needles. As a male I believe it is our responsibility to guide other men away from seriously harmful behaviours which ruin society. Just as women to guide other women with respect to certain issues.,2021-10-27T09:29:14Z,1,
Froggy Chair,"I'm sorry, but did Jordan Peterson compare women to the devil and use Harry Potter and Disney's Sleeping Beauty as justification? Huh",2021-10-08T19:08:44Z,1,1
Lachlan Wolfe,Russell Brand?? This is a joke right?,2021-10-07T05:46:05Z,0,0
Lotus Lindez,"56% of people that watch youtube are male. It's not the biggest of disparities here. Maybe men gravitate to you more, Jordan, because you are frequently talking about men and masculinity? Or maybe also that conservatives are men-leaning. Uh duh?",2021-10-07T01:04:24Z,0,0
zoltan mezei,A doctor talking about being a man?,2021-10-06T05:51:56Z,0,0
Sondr3m,"""Thats an original idea of Jung""
""COOL!""",2021-10-05T08:50:43Z,0,0
Amanda Kalo,"I knew that Russell Brand was or is an actor but didn't watch his movies. What I love about him is his great mind, great thoughts and just personality. Thank you, Russell, for that channel.",2021-10-04T23:06:39Z,0,0
Mira Malhotra,Why platform this guy Russell?,2021-10-04T09:48:26Z,0,0
thesupermom1975,"My masculinity has me outside splitting firewood right alone with my husband because he SHOULD NOT have to do it by himself.  At the same time, when our boys were little, he was far better than me at getting them down for a nap. The key word is: BALANCE. Women who are excessively girly are toxic too. And they make me sick just like a toxic male would.",2021-10-03T20:28:02Z,0,0
Hamidreza Rahmani,"He says 80% of youtube users are men, but i find numbers like 45% online.",2021-10-03T07:40:51Z,0,0
The Gate Shall Stand,"One of my favorite actors in the same room with one of my favorite political artists/psychology professors? Amazing, I love it, keep on keeping on you two",2021-09-30T07:40:40Z,0,0
Brianna Bridget,I love both of these guys. They’re both so open to constructive discourse. Love to see it.,2021-09-29T16:33:56Z,2,0
BrittAny Dixon,"As a women who engages in the YouTube platform daily, I talk to more men who know of Jordan Peterson. That's not to say the women I show Peterson to don't enjoy his lectures,  THEY ALL LOVE HIM. THEY just haven't been exposed to him.",2021-09-28T23:58:18Z,0,0
mademoiselle meena,"Seriously! Two of my favourite minds here! When I first started watching Russell Brand and then Jordan Peterson on YouTube individually, I remember thinking how much I'd love to see them together. Low and behold, I found this video!! YAY!! I could sit and listen to them all day! Russell Brand and Jordan Peterson, thank you for speaking up and sharing your thoughts with the world! Your intelligence and common sense is so refreshing right now!",2021-09-28T19:44:07Z,0,0
thunderborn 32,two absolute powerhouse intellectuals in the same room i love it,2021-09-28T13:20:42Z,0,0
Mark Fennell,"Masculinity does not negate femininity. It is catalysed by femininity. The submissiveness of feminity is active, and primary with regard to agency. However, femininity uncoupled from maternalism becomes an exercise in pointlessness, exploited by the social engineers to destroy masculinity. The strategy of saturating the public arena with sensationalised female sexuality, while simultaneously pathologizing the natural masculine response to it is derived from Pavlovs experiments in which he manufactured neurosis in dogs by simultaneously issuing excitory and inhibitory commands, throwing a stick and at the same time saying stay.

""The possible relevance of these experiments to sudden religious and political conversion should be obvious even to the most sceptical: Pavlov has shown by repeated and repeatable experiment just how a dog, like a man, can be conditioned to hate what it previously loved, and love what it previously hated. Similarly, one set of behaviour patterns in man can be temporarily replaced by another that altogether contradicts it; not by persuasive indoctrination alone, but also by imposing intolerable strains on a normally functioning brain.""

William Sargant, Battle for the Mind.",2021-09-28T08:40:16Z,0,0
Aj Castanon,Wow amazing epic.,2021-09-28T05:13:36Z,0,0
awesome guy,"0.55 I agree with Jordan. I have a female friend who watches youtube, stumbled across JP and follows him because she liked the ideas.",2021-09-27T14:52:14Z,0,0
Island Flier,My two favorite experts on a multitude of topics. Yay and thanks!,2021-09-27T03:26:16Z,0,0
VaraVara Project,"I haven't seen Russell this nervously excited before, he almost seems less confident than normal. He is absolutely working for JP's approval and it's kind of cute in bittersweet way. Probably an aspect of his lack of masculine role models and peers and spaces growing up like he said on the JRE. That and his obvious respect for Peterson. So happy these conversations are starting to give masculinity healthy expression in popular culture.",2021-09-27T01:48:54Z,0,0
Grantis Shananaa,"It never gets old seeing the spark in someones eyes when JP is talking, that's when the conversation changes and really begins.",2021-09-26T19:23:14Z,4,0
lozzskedsm,This is how debates should be,2021-09-25T23:17:32Z,0,0
Abe Fromen,two brilliant minds. i could listen to this for hours,2021-09-25T16:59:24Z,0,0
Lorena Hafner,The feminine is not being properly honered socially. He understood the assignment,2021-09-25T11:57:03Z,0,0
FreeYourConsciousness,Brilliant to get you two together !,2021-09-25T08:27:07Z,0,0
Rama Saputra,We can be masculine without being Toxic,2021-09-25T05:35:58Z,0,0
Ken Rimmer,But the femininity in men is somehow offputing or irrelevant to Jordan.. interesting he only thinks women need to be more masculine.,2021-09-24T18:33:26Z,0,0
Gekser,"If JP were ""alt right"", he wouldn't even be having  this conversation. His stances on women are actually very modernistic and liberal, ie, this case with motherhood. Having a good moral code in guiding your children, letting them
make mistakes, and letting them learn. Being a powerful mother/father, confident and a good role model for your offspring. Good stuff",2021-09-24T09:38:13Z,4,0
Motorman,"The essence of the problem as I see it is that the masculine aggression, drive, risk taking and creativity is being supressed as dangerous and offensive. So men are forced to NOT behave like they actually need to behave to be able to execute their lifes like they need to do to be able to drive society forward. This has again led to a stagnation, and the women that has triggered this is not happy either. It's a western/first world problem.",2021-09-24T09:25:16Z,0,0
Corey Crane,SEX DONT SELL LOL,2021-09-23T03:00:43Z,0,0
Joe Jackson,"Two amazing minds, so quick and agile. I could listen to these guys all night.",2021-09-22T21:53:30Z,0,0
Noodls Francis,Two humans conversing and working with their brains. How about that!,2021-09-22T01:18:38Z,0,0
vik saggu,See this is a conversation of learning not just try cancelling ppl because you don’t understand,2021-09-21T06:44:06Z,0,0
Riyadh Baksh,Someone explain this conversation to me like im two years old. Thanks a bunch.,2021-09-19T03:56:24Z,0,0
Rai,I love Russell Brands serious conversations. I like that he is able to sit with someone who has different views disagree at times gracefully and at the same time having respect for that person. I like learning from him.,2021-09-18T14:58:45Z,0,0
Dimitris Prasakis,"Peterson: ""I would have to think about that a long time before answering it. Its an idea worth thinking about for a while""

Peterson, that intellectual beast, is humble enough to admit that he has no opinion on the subject and is not willing to answer impulsively. 
At the other hand, Russell has such a beautiful mind that could bring a man like Peterson to this point. 

Beautiful, high-quality stuff. Glad that I have found those two.",2021-09-17T13:52:44Z,127,2
ArchAnt,"Well also, we as consumers don’t see the public scrutiny that he gets daily, over every little thing said, even out of context.. I think if I were in Jordan’s position I’d be stuck to even get a sentence out without wanting to correct myself and put asterisks everywhere lol",2022-01-11T04:37:17Z,2,
